RACE_NUMBER,DISTANCE,TIME,PARTIAL,PACE,NAME,GENDER,OFFICIAL_POSITION,POSITION_GROUPING,PACE_DATETIME,TIME_DATETIME,PARTIAL_DATETIME
739,30K,1:41:56,0:16:57,"3,23","DONNAY OTEGUI, ENDIKA",M,188,Top 25,2023-12-03T00:03:23,2023-12-03T01:41:56,2023-12-03T00:16:57
739,35K,1:58:57,0:17:01,"3,24","DONNAY OTEGUI, ENDIKA",M,188,Top 25,2023-12-03T00:03:24,2023-12-03T01:58:57,2023-12-03T00:17:01
739,40K,2:15:48,0:16:51,"3,22","DONNAY OTEGUI, ENDIKA",M,188,Top 25,2023-12-03T00:03:22,2023-12-03T02:15:48,2023-12-03T00:16:51
739,META,2:23:11,0:07:23,"3,22","DONNAY OTEGUI, ENDIKA",M,188,Top 25,2023-12-03T00:03:22,2023-12-03T02:23:11,2023-12-03T00:07:23
686,5K,0:16:58,0:16:58,"0,00","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:58,2023-12-03T00:16:58
686,10K,0:33:51,0:16:54,"3,23","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:51,2023-12-03T00:16:54
686,15K,0:50:54,0:17:02,"3,24","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:24,2023-12-03T00:50:54,2023-12-03T00:17:02
686,20K,1:07:50,0:16:57,"3,23","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:50,2023-12-03T00:16:57
686,Half,1:11:36,0:03:45,"3,25","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:25,2023-12-03T01:11:36,2023-12-03T00:03:45
686,25K,1:24:59,0:17:08,"3,26","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:26,2023-12-03T01:24:59,2023-12-03T00:17:08
686,30K,1:41:48,0:16:49,"3,22","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:22,2023-12-03T01:41:48,2023-12-03T00:16:49
686,35K,1:58:55,0:17:07,"3,25","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:25,2023-12-03T01:58:55,2023-12-03T00:17:07
686,40K,2:15:50,0:16:55,"3,23","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:23,2023-12-03T02:15:50,2023-12-03T00:16:55
686,META,2:23:09,0:07:20,"3,20","CARMONA PARADA, FRANCESC",M,189,Top 25,2023-12-03T00:03:20,2023-12-03T02:23:09,2023-12-03T00:07:20
605,5K,0:17:00,0:17:00,"0,00","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:00,2023-12-03T00:17:00
605,10K,0:33:55,0:16:54,"3,23","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:55,2023-12-03T00:16:54
605,15K,0:50:58,0:17:03,"3,25","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:25,2023-12-03T00:50:58,2023-12-03T00:17:03
605,20K,1:07:57,0:16:59,"3,24","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:24,2023-12-03T01:07:57,2023-12-03T00:16:59
605,Half,1:11:40,0:03:44,"3,24","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:40,2023-12-03T00:03:44
605,25K,1:25:03,0:17:06,"3,25","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:03,2023-12-03T00:17:06
605,30K,1:41:56,0:16:54,"3,23","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:23,2023-12-03T01:41:56,2023-12-03T00:16:54
605,35K,1:58:57,0:17:01,"3,24","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:24,2023-12-03T01:58:57,2023-12-03T00:17:01
605,40K,2:15:55,0:16:57,"3,23","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:23,2023-12-03T02:15:55,2023-12-03T00:16:57
605,META,2:23:17,0:07:22,"3,21","ROUSSEAU, LUDOVIC",M,190,Top 25,2023-12-03T00:03:21,2023-12-03T02:23:17,2023-12-03T00:07:22
688,5K,0:16:57,0:16:57,"0,00","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:57,2023-12-03T00:16:57
688,10K,0:33:38,0:16:42,"3,20","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:20,2023-12-03T00:33:38,2023-12-03T00:16:42
688,15K,0:50:21,0:16:43,"3,21","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:21,2023-12-03T00:50:21,2023-12-03T00:16:43
688,20K,1:07:03,0:16:42,"3,20","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:20,2023-12-03T01:07:03,2023-12-03T00:16:42
688,Half,1:10:44,0:03:41,"3,21","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:21,2023-12-03T01:10:44,2023-12-03T00:03:41
688,25K,1:23:51,0:16:48,"3,22","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:22,2023-12-03T01:23:51,2023-12-03T00:16:48
688,30K,1:40:45,0:16:54,"3,23","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:23,2023-12-03T01:40:45,2023-12-03T00:16:54
688,35K,1:57:56,0:17:10,"3,26","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:26,2023-12-03T01:57:56,2023-12-03T00:17:10
688,40K,2:15:32,0:17:36,"3,31","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:31,2023-12-03T02:15:32,2023-12-03T00:17:36
688,META,2:23:20,0:07:48,"3,33","IMBERT, THIBAUT",M,191,Top 25,2023-12-03T00:03:33,2023-12-03T02:23:20,2023-12-03T00:07:48
415,5K,0:16:33,0:16:33,"0,00","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:33,2023-12-03T00:16:33
415,10K,0:33:01,0:16:28,"3,18","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:18,2023-12-03T00:33:01,2023-12-03T00:16:28
415,15K,0:49:29,0:16:29,"3,18","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:18,2023-12-03T00:49:29,2023-12-03T00:16:29
415,20K,1:05:59,0:16:30,"3,18","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:18,2023-12-03T01:05:59,2023-12-03T00:16:30
415,Half,1:09:38,0:03:38,"3,19","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:19,2023-12-03T01:09:38,2023-12-03T00:03:38
415,25K,1:22:45,0:16:45,"3,21","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:21,2023-12-03T01:22:45,2023-12-03T00:16:45
415,30K,1:39:56,0:17:11,"3,26","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:26,2023-12-03T01:39:56,2023-12-03T00:17:11
415,35K,1:57:34,0:17:38,"3,32","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:32,2023-12-03T01:57:34,2023-12-03T00:17:38
415,40K,2:15:18,0:17:45,"3,33","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:33,2023-12-03T02:15:18,2023-12-03T00:17:45
415,META,2:23:27,0:08:07,"3,42","BOUTOIL, AZIZ",M,192,Top 25,2023-12-03T00:03:42,2023-12-03T02:23:27,2023-12-03T00:08:07
727,5K,0:16:33,0:16:33,"0,00","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:33,2023-12-03T00:16:33
727,10K,0:33:00,0:16:27,"3,17","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:17,2023-12-03T00:33:00,2023-12-03T00:16:27
727,15K,0:49:29,0:16:30,"3,18","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:18,2023-12-03T00:49:29,2023-12-03T00:16:30
727,20K,1:05:56,0:16:26,"3,17","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:17,2023-12-03T01:05:56,2023-12-03T00:16:26
727,Half,1:09:37,0:03:41,"3,21","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:21,2023-12-03T01:09:37,2023-12-03T00:03:41
727,25K,1:22:31,0:16:36,"3,19","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:19,2023-12-03T01:22:31,2023-12-03T00:16:36
727,30K,1:39:09,0:16:38,"3,20","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:20,2023-12-03T01:39:09,2023-12-03T00:16:38
727,35K,1:56:44,0:17:35,"3,31","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:31,2023-12-03T01:56:44,2023-12-03T00:17:35
727,40K,2:15:29,0:18:44,"3,45","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:45,2023-12-03T02:15:29,2023-12-03T00:18:44
727,META,2:23:27,0:07:58,"3,38","MARTIN, LAURENT",M,193,Top 25,2023-12-03T00:03:38,2023-12-03T02:23:27,2023-12-03T00:07:58
754,5K,0:17:04,0:17:04,"0,00","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:04,2023-12-03T00:17:04
754,10K,0:34:02,0:16:58,"3,24","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:24,2023-12-03T00:34:02,2023-12-03T00:16:58
754,15K,0:51:01,0:17:00,"3,24","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:24,2023-12-03T00:51:01,2023-12-03T00:17:00
754,20K,1:07:56,0:16:55,"3,23","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:56,2023-12-03T00:16:55
754,Half,1:11:39,0:03:43,"3,23","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:23,2023-12-03T01:11:39,2023-12-03T00:03:43
754,25K,1:25:01,0:17:05,"3,25","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:01,2023-12-03T00:17:05
754,30K,1:41:54,0:16:52,"3,22","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:22,2023-12-03T01:41:54,2023-12-03T00:16:52
754,35K,1:58:55,0:17:01,"3,24","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:24,2023-12-03T01:58:55,2023-12-03T00:17:01
754,40K,2:15:54,0:17:00,"3,24","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:24,2023-12-03T02:15:54,2023-12-03T00:17:00
754,META,2:23:24,0:07:29,"3,25","MANI, ALEXANDRE",M,194,Top 25,2023-12-03T00:03:25,2023-12-03T02:23:24,2023-12-03T00:07:29
668,5K,0:16:37,0:16:37,"0,00","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:37,2023-12-03T00:16:37
668,10K,0:33:10,0:16:32,"3,18","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:18,2023-12-03T00:33:10,2023-12-03T00:16:32
668,15K,0:49:52,0:16:43,"3,21","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:21,2023-12-03T00:49:52,2023-12-03T00:16:43
668,20K,1:06:30,0:16:38,"3,20","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:20,2023-12-03T01:06:30,2023-12-03T00:16:38
668,Half,1:10:11,0:03:41,"3,21","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:21,2023-12-03T01:10:11,2023-12-03T00:03:41
668,25K,1:23:25,0:16:54,"3,23","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:23,2023-12-03T01:23:25,2023-12-03T00:16:54
668,30K,1:40:49,0:17:24,"3,29","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:29,2023-12-03T01:40:49,2023-12-03T00:17:24
668,35K,1:58:58,0:18:09,"3,38","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:38,2023-12-03T01:58:58,2023-12-03T00:18:09
668,40K,2:15:56,0:16:58,"3,24","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:24,2023-12-03T02:15:56,2023-12-03T00:16:58
668,META,2:23:27,0:07:30,"3,25","BENTLEY, RUSSELL",M,195,Top 25,2023-12-03T00:03:25,2023-12-03T02:23:27,2023-12-03T00:07:30
497,5K,0:16:35,0:16:35,"0,00","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:35,2023-12-03T00:16:35
497,10K,0:33:30,0:16:56,"3,23","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:30,2023-12-03T00:16:56
497,15K,0:50:23,0:16:52,"3,22","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:22,2023-12-03T00:50:23,2023-12-03T00:16:52
497,20K,1:07:25,0:17:03,"3,25","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:25,2023-12-03T01:07:25,2023-12-03T00:17:03
497,Half,1:11:11,0:03:46,"3,26","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:26,2023-12-03T01:11:11,2023-12-03T00:03:46
497,25K,1:24:33,0:17:07,"3,25","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:25,2023-12-03T01:24:33,2023-12-03T00:17:07
497,30K,1:41:44,0:17:11,"3,26","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:26,2023-12-03T01:41:44,2023-12-03T00:17:11
497,35K,1:58:57,0:17:14,"3,27","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:27,2023-12-03T01:58:57,2023-12-03T00:17:14
497,40K,2:15:57,0:17:00,"3,24","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:24,2023-12-03T02:15:57,2023-12-03T00:17:00
497,META,2:23:30,0:07:32,"3,26","BRUCHHAUSEN, CHRISTOPHER",M,196,Top 25,2023-12-03T00:03:26,2023-12-03T02:23:30,2023-12-03T00:07:32
455,5K,0:16:55,0:16:55,"0,00","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:55,2023-12-03T00:16:55
455,10K,0:33:50,0:16:56,"3,23","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:50,2023-12-03T00:16:56
455,15K,0:50:52,0:17:01,"3,24","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:24,2023-12-03T00:50:52,2023-12-03T00:17:01
455,20K,1:07:50,0:16:58,"3,24","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:24,2023-12-03T01:07:50,2023-12-03T00:16:58
455,Half,1:11:36,0:03:46,"3,26","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:26,2023-12-03T01:11:36,2023-12-03T00:03:46
455,25K,1:24:57,0:17:07,"3,25","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:25,2023-12-03T01:24:57,2023-12-03T00:17:07
455,30K,1:41:48,0:16:51,"3,22","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:22,2023-12-03T01:41:48,2023-12-03T00:16:51
455,35K,1:58:53,0:17:06,"3,25","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:25,2023-12-03T01:58:53,2023-12-03T00:17:06
455,40K,2:15:49,0:16:55,"3,23","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:23,2023-12-03T02:15:49,2023-12-03T00:16:55
455,META,2:23:26,0:07:37,"3,28","TREJO ALEMAN, ROBERTO CARLOS",M,197,Top 25,2023-12-03T00:03:28,2023-12-03T02:23:26,2023-12-03T00:07:37
568,5K,0:17:04,0:17:04,"0,00","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:04,2023-12-03T00:17:04
568,10K,0:33:57,0:16:54,"3,23","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:57,2023-12-03T00:16:54
568,15K,0:50:58,0:17:00,"3,24","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:24,2023-12-03T00:50:58,2023-12-03T00:17:00
568,20K,1:07:50,0:16:53,"3,23","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:50,2023-12-03T00:16:53
568,Half,1:11:34,0:03:43,"3,23","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:23,2023-12-03T01:11:34,2023-12-03T00:03:43
568,25K,1:24:51,0:17:00,"3,24","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:24,2023-12-03T01:24:51,2023-12-03T00:17:00
568,30K,1:41:53,0:17:03,"3,25","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:25,2023-12-03T01:41:53,2023-12-03T00:17:03
568,35K,1:58:59,0:17:05,"3,25","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:25,2023-12-03T01:58:59,2023-12-03T00:17:05
568,40K,2:16:01,0:17:03,"3,25","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:25,2023-12-03T02:16:01,2023-12-03T00:17:03
568,META,2:23:33,0:07:32,"3,26","HENNION, ALEXANDRE",M,198,Top 25,2023-12-03T00:03:26,2023-12-03T02:23:33,2023-12-03T00:07:32
1782,5K,0:17:01,0:17:01,"0,00","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:01,2023-12-03T00:17:01
1782,10K,0:33:58,0:16:57,"3,23","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:58,2023-12-03T00:16:57
1782,15K,0:51:02,0:17:03,"3,25","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:02,2023-12-03T00:17:03
1782,20K,1:07:57,0:16:55,"3,23","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:57,2023-12-03T00:16:55
1782,Half,1:11:41,0:03:45,"3,25","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:25,2023-12-03T01:11:41,2023-12-03T00:03:45
1782,25K,1:25:03,0:17:07,"3,25","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:03,2023-12-03T00:17:07
1782,30K,1:41:59,0:16:56,"3,23","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:23,2023-12-03T01:41:59,2023-12-03T00:16:56
1782,35K,1:59:00,0:17:00,"3,24","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:24,2023-12-03T01:59:00,2023-12-03T00:17:00
1782,40K,2:16:07,0:17:08,"3,26","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:26,2023-12-03T02:16:07,2023-12-03T00:17:08
1782,META,2:23:34,0:07:26,"3,23","BAZEILLE, SÉBASTIEN",M,199,Top 25,2023-12-03T00:03:23,2023-12-03T02:23:34,2023-12-03T00:07:26
2494,5K,0:17:10,0:17:10,"0,00","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:10,2023-12-03T00:17:10
2494,10K,0:34:18,0:17:08,"3,26","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:26,2023-12-03T00:34:18,2023-12-03T00:17:08
2494,15K,0:51:26,0:17:07,"3,25","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:26,2023-12-03T00:17:07
2494,20K,1:08:29,0:17:03,"3,25","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:25,2023-12-03T01:08:29,2023-12-03T00:17:03
2494,Half,1:12:14,0:03:46,"3,26","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:26,2023-12-03T01:12:14,2023-12-03T00:03:46
2494,25K,1:25:25,0:16:57,"3,23","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:23,2023-12-03T01:25:25,2023-12-03T00:16:57
2494,30K,1:42:26,0:17:00,"3,24","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:24,2023-12-03T01:42:26,2023-12-03T00:17:00
2494,35K,1:59:30,0:17:04,"3,25","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:25,2023-12-03T01:59:30,2023-12-03T00:17:04
2494,40K,2:16:28,0:16:59,"3,24","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:24,2023-12-03T02:16:28,2023-12-03T00:16:59
2494,META,2:23:31,0:07:02,"3,12","ALTAN, UGUR",M,200,Top 25,2023-12-03T00:03:12,2023-12-03T02:23:31,2023-12-03T00:07:02
535,5K,0:16:36,0:16:36,"0,00","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:36,2023-12-03T00:16:36
535,10K,0:33:08,0:16:32,"3,18","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:18,2023-12-03T00:33:08,2023-12-03T00:16:32
535,15K,0:49:47,0:16:40,"3,20","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:20,2023-12-03T00:49:47,2023-12-03T00:16:40
535,20K,1:06:29,0:16:42,"3,20","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:20,2023-12-03T01:06:29,2023-12-03T00:16:42
535,Half,1:10:10,0:03:41,"3,21","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:21,2023-12-03T01:10:10,2023-12-03T00:03:41
535,25K,1:23:18,0:16:49,"3,22","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:22,2023-12-03T01:23:18,2023-12-03T00:16:49
535,30K,1:40:29,0:17:10,"3,26","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:26,2023-12-03T01:40:29,2023-12-03T00:17:10
535,35K,1:58:19,0:17:50,"3,34","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:34,2023-12-03T01:58:19,2023-12-03T00:17:50
535,40K,2:15:56,0:17:38,"3,32","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:32,2023-12-03T02:15:56,2023-12-03T00:17:38
535,META,2:23:37,0:07:40,"3,30","AMIN, BOUKEBAL",M,201,Top 25,2023-12-03T00:03:30,2023-12-03T02:23:37,2023-12-03T00:07:40
703,5K,0:17:01,0:17:01,"0,00","DE BART, SANDER",M,202,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:01,2023-12-03T00:17:01
703,10K,0:34:00,0:16:58,"3,24","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:24,2023-12-03T00:34:00,2023-12-03T00:16:58
703,15K,0:51:02,0:17:02,"3,24","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:24,2023-12-03T00:51:02,2023-12-03T00:17:02
703,20K,1:07:58,0:16:56,"3,23","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:58,2023-12-03T00:16:56
703,Half,1:11:41,0:03:44,"3,24","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:41,2023-12-03T00:03:44
703,25K,1:25:06,0:17:08,"3,26","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:26,2023-12-03T01:25:06,2023-12-03T00:17:08
703,30K,1:42:02,0:16:57,"3,23","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:23,2023-12-03T01:42:02,2023-12-03T00:16:57
703,35K,1:59:10,0:17:08,"3,26","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:26,2023-12-03T01:59:10,2023-12-03T00:17:08
703,40K,2:16:13,0:17:03,"3,25","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:25,2023-12-03T02:16:13,2023-12-03T00:17:03
703,META,2:23:39,0:07:25,"3,23","DE BART, SANDER",M,202,Top 25,2023-12-03T00:03:23,2023-12-03T02:23:39,2023-12-03T00:07:25
704,5K,0:17:08,0:17:08,"0,00","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:08,2023-12-03T00:17:08
704,10K,0:34:12,0:17:04,"3,25","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:25,2023-12-03T00:34:12,2023-12-03T00:17:04
704,15K,0:51:08,0:16:56,"3,23","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:23,2023-12-03T00:51:08,2023-12-03T00:16:56
704,20K,1:08:11,0:17:03,"3,25","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:25,2023-12-03T01:08:11,2023-12-03T00:17:03
704,Half,1:11:58,0:03:48,"3,28","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:28,2023-12-03T01:11:58,2023-12-03T00:03:48
704,25K,1:25:11,0:17:00,"3,24","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:24,2023-12-03T01:25:11,2023-12-03T00:17:00
704,30K,1:42:07,0:16:56,"3,23","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:23,2023-12-03T01:42:07,2023-12-03T00:16:56
704,35K,1:59:20,0:17:13,"3,27","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:27,2023-12-03T01:59:20,2023-12-03T00:17:13
704,40K,2:16:21,0:17:02,"3,24","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:24,2023-12-03T02:16:21,2023-12-03T00:17:02
704,META,2:23:37,0:07:15,"3,18","ZALEJSKI, NICOLAS",M,203,Top 25,2023-12-03T00:03:18,2023-12-03T02:23:37,2023-12-03T00:07:15
683,5K,0:16:32,0:16:32,"0,00","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:32,2023-12-03T00:16:32
683,10K,0:33:18,0:16:45,"3,21","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:21,2023-12-03T00:33:18,2023-12-03T00:16:45
683,15K,0:50:14,0:16:56,"3,23","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:23,2023-12-03T00:50:14,2023-12-03T00:16:56
683,20K,1:07:06,0:16:53,"3,23","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:06,2023-12-03T00:16:53
683,Half,1:10:48,0:03:41,"3,21","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:21,2023-12-03T01:10:48,2023-12-03T00:03:41
683,25K,1:24:09,0:17:03,"3,25","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:25,2023-12-03T01:24:09,2023-12-03T00:17:03
683,30K,1:41:19,0:17:09,"3,26","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:26,2023-12-03T01:41:19,2023-12-03T00:17:09
683,35K,1:58:48,0:17:30,"3,30","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:30,2023-12-03T01:58:48,2023-12-03T00:17:30
683,40K,2:16:14,0:17:26,"3,29","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:29,2023-12-03T02:16:14,2023-12-03T00:17:26
