RACE NUMBER,DISTANCE,TIEMPO,PARTIAL,PACE
6275,META,2:57:45,0:09:10,"4,11"
6283,5K,0:21:10,0:21:10,"0,00"
6283,10K,0:42:14,0:21:03,"4,13"
6283,15K,1:03:06,0:20:53,"4,11"
6283,20K,1:23:56,0:20:50,"4,10"
6283,Half,1:28:28,0:04:32,"4,08"
6283,25K,1:44:52,0:20:56,"4,11"
6283,30K,2:05:54,0:21:01,"4,12"
6283,35K,2:27:21,0:21:28,"4,18"
6283,40K,2:48:35,0:21:13,"4,15"
6283,META,2:57:38,0:09:04,"4,08"
7497,5K,0:21:21,0:21:21,"0,00"
7497,10K,0:42:36,0:21:15,"4,15"
7497,15K,1:03:56,0:21:20,"4,16"
7497,20K,1:25:01,0:21:05,"4,13"
7497,Half,1:29:37,0:04:36,"4,12"
7497,25K,1:46:02,0:21:01,"4,12"
7497,30K,2:06:57,0:20:55,"4,11"
7497,35K,2:28:01,0:21:04,"4,13"
7497,40K,2:48:48,0:20:47,"4,09"
7497,META,2:57:49,0:09:00,"4,06"
3430,5K,0:20:18,0:20:18,"0,00"
3430,10K,0:40:33,0:20:14,"4,03"
3430,15K,1:01:01,0:20:28,"4,06"
3430,20K,1:21:47,0:20:46,"4,09"
3430,Half,1:26:14,0:04:27,"4,03"
3430,25K,1:42:26,0:20:40,"4,08"
3430,30K,2:04:01,0:21:34,"4,19"
3430,35K,2:25:35,0:21:34,"4,19"
3430,40K,2:47:57,0:22:23,"4,29"
3430,META,2:57:19,0:09:21,"4,16"
6616,5K,0:20:31,0:20:31,"0,00"
6616,10K,0:40:53,0:20:21,"4,04"
6616,15K,1:01:21,0:20:28,"4,06"
6616,20K,1:21:49,0:20:28,"4,06"
6616,Half,1:26:16,0:04:28,"4,04"
6616,25K,1:42:32,0:20:43,"4,09"
6616,30K,2:03:26,0:20:55,"4,11"
6616,35K,2:25:20,0:21:54,"4,23"
6616,40K,2:47:51,0:22:30,"4,30"
6616,META,2:57:30,0:09:39,"4,24"
5215,5K,0:21:22,0:21:22,"0,00"
5215,10K,0:42:27,0:21:05,"4,13"
5215,15K,1:03:29,0:21:02,"4,12"
5215,20K,1:24:38,0:21:09,"4,14"
5215,Half,1:29:15,0:04:37,"4,13"
5215,25K,1:45:46,0:21:08,"4,14"
5215,30K,2:06:41,0:20:55,"4,11"
5215,35K,2:27:48,0:21:06,"4,13"
5215,40K,2:48:20,0:20:33,"4,07"
5215,META,2:57:11,0:08:51,"4,02"
5314,5K,0:21:07,0:21:07,"0,00"
5314,10K,0:42:17,0:21:10,"4,14"
5314,15K,1:03:23,0:21:06,"4,13"
5314,20K,1:24:29,0:21:07,"4,13"
5314,Half,1:29:09,0:04:40,"4,15"
5314,25K,1:45:47,0:21:18,"4,16"
5314,30K,2:06:50,0:21:03,"4,13"
5314,35K,2:28:07,0:21:17,"4,15"
5314,40K,2:49:03,0:20:56,"4,11"
5314,META,2:57:47,0:08:43,"3,58"
8404,5K,0:21:53,0:21:53,"0,00"
8404,10K,0:43:00,0:21:07,"4,13"
8404,15K,1:04:04,0:21:04,"4,13"
8404,20K,1:24:58,0:20:54,"4,11"
8404,Half,1:29:31,0:04:33,"4,09"
8404,25K,1:45:49,0:20:52,"4,10"
8404,30K,2:06:37,0:20:47,"4,09"
8404,35K,2:27:37,0:21:00,"4,12"
8404,40K,2:48:31,0:20:54,"4,11"
8404,META,2:57:34,0:09:02,"4,07"
5124,5K,0:21:17,0:21:17,"0,00"
5124,10K,0:42:12,0:20:54,"4,11"
5124,15K,1:03:07,0:20:56,"4,11"
5124,20K,1:24:09,0:21:01,"4,12"
5124,Half,1:28:49,0:04:40,"4,15"
5124,25K,1:45:21,0:21:13,"4,15"
5124,30K,2:06:23,0:21:02,"4,12"
5124,35K,2:27:32,0:21:08,"4,14"
5124,40K,2:48:23,0:20:51,"4,10"
5124,META,2:57:37,0:09:14,"4,12"
9653,5K,0:21:05,0:21:05,"0,00"
9653,10K,0:42:16,0:21:11,"4,14"
9653,15K,1:03:20,0:21:04,"4,13"
9653,20K,1:24:22,0:21:02,"4,12"
9653,Half,1:28:59,0:04:37,"4,13"
9653,25K,1:45:36,0:21:14,"4,15"
9653,30K,2:06:45,0:21:09,"4,14"
9653,35K,2:28:07,0:21:22,"4,16"
9653,40K,2:49:05,0:20:58,"4,12"
9653,META,2:58:05,0:09:00,"4,06"
8131,5K,0:20:58,0:20:58,"0,00"
8131,10K,0:41:47,0:20:49,"4,10"
8131,15K,1:02:45,0:20:58,"4,12"
8131,20K,1:23:30,0:20:45,"4,09"
8131,Half,1:28:07,0:04:37,"4,13"
8131,25K,1:44:34,0:21:04,"4,13"
8131,30K,2:05:53,0:21:20,"4,16"
8131,35K,2:27:45,0:21:51,"4,22"
8131,40K,2:48:48,0:21:03,"4,13"
8131,META,2:57:48,0:09:00,"4,06"
1741,5K,0:20:13,0:20:13,"0,00"
1741,10K,0:39:58,0:19:46,"3,57"
1741,15K,0:59:51,0:19:53,"3,59"
1741,20K,1:19:40,0:19:49,"3,58"
1741,Half,1:24:03,0:04:22,"3,59"
1741,25K,1:39:51,0:20:11,"4,02"
1741,30K,2:02:03,0:22:11,"4,26"
1741,35K,2:24:54,0:22:51,"4,34"
1741,40K,2:47:30,0:22:36,"4,31"
1741,META,2:57:47,0:10:17,"4,41"
14195,5K,0:21:26,0:21:26,"0,00"
14195,10K,0:42:15,0:20:49,"4,10"
14195,15K,1:03:06,0:20:51,"4,10"
14195,20K,1:23:45,0:20:39,"4,08"
14195,Half,1:28:16,0:04:31,"4,07"
14195,25K,1:44:38,0:20:53,"4,11"
14195,30K,2:05:38,0:21:00,"4,12"
14195,35K,2:26:59,0:21:21,"4,16"
14195,40K,2:48:15,0:21:16,"4,15"
14195,META,2:57:37,0:09:22,"4,16"
6,5K,0:14:28,0:14:28,"0,00"
6,10K,0:28:56,0:14:28,"2,54"
6,15K,0:43:03,0:14:08,"2,50"
6,20K,0:57:24,0:14:20,"2,52"
6,Half,1:00:35,0:03:11,"2,54"
6,25K,1:11:52,0:14:29,"2,54"
6,30K,1:26:03,0:14:11,"2,50"
6,35K,1:40:41,0:14:37,"2,55"
6,40K,1:55:11,0:14:31,"2,54"
6,META,2:01:48,0:06:36,"3,00"
3,5K,0:14:28,0:14:28,"0,00"
3,10K,0:28:56,0:14:28,"2,54"
3,15K,0:43:03,0:14:08,"2,50"
3,20K,0:57:24,0:14:20,"2,52"
3,Half,1:00:35,0:03:12,"2,55"
3,25K,1:11:57,0:14:33,"2,55"
3,30K,1:26:31,0:14:35,"2,55"
3,35K,1:41:40,0:15:09,"3,02"
3,40K,1:56:40,0:14:59,"3,00"
3,META,2:03:11,0:06:31,"2,58"
9,5K,0:14:29,0:14:29,"0,00"
9,10K,0:28:57,0:14:27,"2,53"
9,15K,0:43:04,0:14:08,"2,50"
9,20K,0:57:24,0:14:19,"2,52"
9,Half,1:00:35,0:03:12,"2,55"
9,25K,1:11:53,0:14:29,"2,54"
9,30K,1:26:03,0:14:11,"2,50"
9,35K,1:40:43,0:14:39,"2,56"
9,40K,1:56:10,0:15:27,"3,05"
9,META,2:03:48,0:07:38,"3,29"
4,5K,0:14:30,0:14:30,"0,00"
4,10K,0:28:57,0:14:27,"2,53"
4,15K,0:43:22,0:14:25,"2,53"
4,20K,0:57:47,0:14:25,"2,53"
4,Half,1:00:58,0:03:10,"2,53"
4,25K,1:12:44,0:14:57,"2,59"
4,30K,1:27:46,0:15:02,"3,00"
4,35K,1:42:54,0:15:07,"3,01"
4,40K,1:57:43,0:14:49,"2,58"
4,META,2:04:19,0:06:36,"3,00"
2,5K,0:14:30,0:14:30,"0,00"
2,10K,0:28:56,0:14:27,"2,53"
2,15K,0:43:03,0:14:07,"2,49"
2,20K,0:57:24,0:14:20,"2,52"
2,Half,1:00:35,0:03:11,"2,54"
2,25K,1:11:53,0:14:29,"2,54"
2,30K,1:26:28,0:14:36,"2,55"
2,35K,1:42:13,0:15:44,"3,09"
2,40K,1:57:51,0:15:39,"3,08"
2,META,2:04:33,0:06:41,"3,03"
8,5K,0:14:29,0:14:29,"0,00"
8,10K,0:28:56,0:14:28,"2,54"
8,15K,0:43:04,0:14:07,"2,49"
8,20K,0:57:24,0:14:21,"2,52"
8,Half,1:00:35,0:03:11,"2,54"
8,25K,1:11:58,0:14:33,"2,55"
8,30K,1:26:03,0:14:06,"2,49"
8,35K,1:40:45,0:14:41,"2,56"
8,40K,1:56:45,0:16:00,"3,12"
8,META,2:04:48,0:08:03,"3,40"
11,5K,0:14:30,0:14:30,"0,00"
11,10K,0:28:57,0:14:27,"2,53"
11,15K,0:43:05,0:14:08,"2,50"
11,20K,0:57:24,0:14:20,"2,52"
11,Half,1:00:36,0:03:11,"2,54"
11,25K,1:11:52,0:14:28,"2,54"
11,30K,1:26:48,0:14:56,"2,59"
11,35K,1:42:49,0:16:00,"3,12"
11,40K,1:58:22,0:15:33,"3,07"
11,META,2:05:14,0:06:52,"3,08"
13,5K,0:14:30,0:14:30,"0,00"
13,10K,0:28:57,0:14:28,"2,54"
13,15K,0:43:04,0:14:07,"2,49"
13,20K,0:57:33,0:14:29,"2,54"
13,Half,1:00:48,0:03:14,"2,57"
13,25K,1:12:33,0:14:59,"3,00"
13,30K,1:27:46,0:15:13,"3,03"
13,35K,1:42:58,0:15:12,"3,02"
13,40K,1:58:21,0:15:24,"3,05"
13,META,2:05:40,0:07:18,"3,20"
33,5K,0:14:55,0:14:55,"0,00"
33,10K,0:29:42,0:14:46,"2,57"
33,15K,0:44:36,0:14:55,"2,59"
33,20K,0:59:32,0:14:56,"2,59"
33,Half,1:02:53,0:03:21,"3,03"
33,25K,1:14:44,0:15:12,"3,02"
33,30K,1:29:45,0:15:00,"3,00"
33,35K,1:44:43,0:14:59,"3,00"
33,40K,1:59:27,0:14:43,"2,57"
33,META,2:05:43,0:06:16,"2,51"
16,5K,0:14:55,0:14:55,"0,00"
16,10K,0:29:41,0:14:46,"2,57"
16,15K,0:44:36,0:14:55,"2,59"
16,20K,0:59:32,0:14:56,"2,59"
16,Half,1:02:53,0:03:20,"3,02"
16,25K,1:14:44,0:15:11,"3,02"
16,30K,1:29:46,0:15:03,"3,01"
16,35K,1:44:44,0:14:57,"2,59"
16,40K,1:59:26,0:14:43,"2,57"
16,META,2:05:46,0:06:19,"2,53"
19,5K,0:14:54,0:14:54,"0,00"
19,10K,0:29:41,0:14:46,"2,57"
19,15K,0:44:35,0:14:55,"2,59"
19,20K,0:59:31,0:14:55,"2,59"
19,Half,1:02:52,0:03:21,"3,03"
19,25K,1:14:43,0:15:12,"3,02"
19,30K,1:29:44,0:15:01,"3,00"
19,35K,1:44:43,0:14:59,"3,00"
19,40K,1:59:26,0:14:43,"2,57"
19,META,2:05:47,0:06:21,"2,54"
31,5K,0:14:54,0:14:54,"0,00"
31,10K,0:29:40,0:14:47,"2,57"
31,15K,0:44:35,0:14:55,"2,59"
31,20K,0:59:31,0:14:56,"2,59"
31,Half,1:02:51,0:03:19,"3,01"
31,25K,1:14:42,0:15:10,"3,02"
31,30K,1:29:44,0:15:02,"3,00"
31,35K,1:44:42,0:14:58,"3,00"
31,40K,1:59:25,0:14:43,"2,57"
31,META,2:05:49,0:06:24,"2,55"
25,5K,0:14:53,0:14:53,"0,00"
25,10K,0:29:40,0:14:46,"2,57"
25,15K,0:44:34,0:14:54,"2,59"
25,20K,0:59:29,0:14:56,"2,59"
25,Half,1:02:50,0:03:21,"3,03"
25,25K,1:14:41,0:15:12,"3,02"
25,30K,1:29:43,0:15:01,"3,00"
25,35K,1:44:41,0:14:59,"3,00"
25,40K,1:59:24,0:14:42,"2,56"
25,META,2:05:49,0:06:25,"2,55"
18,5K,0:14:54,0:14:54,"0,00"
18,10K,0:29:40,0:14:47,"2,57"
18,15K,0:44:36,0:14:55,"2,59"
18,20K,0:59:31,0:14:55,"2,59"
18,Half,1:02:52,0:03:21,"3,03"
18,25K,1:14:43,0:15:13,"3,03"
18,30K,1:29:46,0:15:02,"3,00"
18,35K,1:44:43,0:14:57,"2,59"
18,40K,1:59:26,0:14:43,"2,57"
18,META,2:05:52,0:06:26,"2,56"
26,5K,0:14:54,0:14:54,"0,00"
26,10K,0:29:41,0:14:46,"2,57"
26,15K,0:44:36,0:14:55,"2,59"
26,20K,0:59:31,0:14:56,"2,59"
26,Half,1:02:52,0:03:21,"3,03"
26,25K,1:14:43,0:15:12,"3,02"
26,30K,1:29:46,0:15:02,"3,00"
26,35K,1:44:43,0:14:58,"3,00"
26,40K,1:59:26,0:14:42,"2,56"
26,META,2:06:03,0:06:37,"3,01"
69,5K,0:15:09,0:15:09,"0,00"
69,10K,0:30:13,0:15:04,"3,01"
69,15K,0:45:28,0:15:15,"3,03"
69,20K,1:00:40,0:15:11,"3,02"
69,Half,1:04:01,0:03:21,"3,03"
69,25K,1:16:05,0:15:25,"3,05"
69,30K,1:31:18,0:15:14,"3,03"
69,35K,1:46:27,0:15:09,"3,02"
69,40K,2:00:39,0:14:12,"2,50"
69,META,2:06:45,0:06:05,"2,46"
14,5K,0:14:54,0:14:54,"0,00"
14,10K,0:29:41,0:14:46,"2,57"
14,15K,0:44:36,0:14:55,"2,59"
14,20K,0:59:32,0:14:56,"2,59"
14,Half,1:02:52,0:03:20,"3,02"
14,25K,1:14:43,0:15:12,"3,02"
14,30K,1:29:45,0:15:02,"3,00"
14,35K,1:44:45,0:14:59,"3,00"
14,40K,2:00:06,0:15:22,"3,04"
14,META,2:06:54,0:06:47,"3,05"
123,5K,0:14:55,0:14:55,"0,00"
123,10K,0:29:41,0:14:47,"2,57"
123,15K,0:44:36,0:14:55,"2,59"
123,20K,0:59:32,0:14:55,"2,59"
123,Half,1:02:52,0:03:21,"3,03"
123,25K,1:14:43,0:15:12,"3,02"
123,30K,1:29:46,0:15:03,"3,01"
123,35K,1:45:04,0:15:17,"3,03"
123,40K,2:00:15,0:15:12,"3,02"
123,META,2:07:00,0:06:45,"3,05"
29,5K,0:15:08,0:15:08,"0,00"
29,10K,0:30:14,0:15:06,"3,01"
29,15K,0:45:31,0:15:17,"3,03"
29,20K,1:00:40,0:15:10,"3,02"
29,Half,1:04:02,0:03:21,"3,03"
29,25K,1:16:06,0:15:25,"3,05"
29,30K,1:31:17,0:15:11,"3,02"
29,35K,1:46:28,0:15:12,"3,02"
29,40K,2:00:47,0:14:19,"2,52"
29,META,2:07:04,0:06:16,"2,51"
12,5K,0:14:26,0:14:26,"0,00"
12,10K,0:28:53,0:14:27,"2,53"
12,15K,0:43:04,0:14:10,"2,50"
12,20K,0:57:30,0:14:26,"2,53"
12,Half,1:00:45,0:03:15,"2,58"
12,25K,1:12:29,0:15:00,"3,00"
12,30K,1:27:44,0:15:14,"3,03"
12,35K,1:43:47,0:16:03,"3,13"
12,40K,2:00:01,0:16:14,"3,15"
12,META,2:07:19,0:07:18,"3,20"
76,5K,0:14:57,0:14:57,"0,00"
76,10K,0:30:14,0:15:17,"3,03"
76,15K,0:45:28,0:15:15,"3,03"
76,20K,1:00:39,0:15:11,"3,02"
76,Half,1:04:01,0:03:21,"3,03"
76,25K,1:16:05,0:15:26,"3,05"
76,30K,1:31:20,0:15:14,"3,03"
76,35K,1:46:28,0:15:08,"3,02"
76,40K,2:01:07,0:14:40,"2,56"
76,META,2:07:34,0:06:26,"2,56"
50,5K,0:14:53,0:14:53,"0,00"
50,10K,0:29:41,0:14:48,"2,58"
50,15K,0:44:37,0:14:56,"2,59"
50,20K,0:59:31,0:14:54,"2,59"
50,Half,1:02:52,0:03:21,"3,03"
50,25K,1:14:43,0:15:12,"3,02"
50,30K,1:29:48,0:15:05,"3,01"
50,35K,1:45:38,0:15:51,"3,10"
50,40K,2:01:00,0:15:21,"3,04"
50,META,2:07:33,0:06:33,"2,59"
32,5K,0:15:09,0:15:09,"0,00"
32,10K,0:30:14,0:15:06,"3,01"
32,15K,0:45:29,0:15:15,"3,03"
32,20K,1:00:40,0:15:10,"3,02"
32,Half,1:04:02,0:03:22,"3,04"
32,25K,1:16:05,0:15:26,"3,05"
32,30K,1:31:17,0:15:12,"3,02"
32,35K,1:46:27,0:15:10,"3,02"
32,40K,2:01:09,0:14:42,"2,56"
32,META,2:07:35,0:06:26,"2,56"
24,5K,0:14:53,0:14:53,"0,00"
24,10K,0:29:39,0:14:47,"2,57"
24,15K,0:44:33,0:14:54,"2,59"
24,20K,0:59:30,0:14:56,"2,59"
24,Half,1:02:50,0:03:21,"3,03"
24,25K,1:14:41,0:15:12,"3,02"
24,30K,1:29:45,0:15:03,"3,01"
24,35K,1:45:06,0:15:22,"3,04"
24,40K,2:00:50,0:15:43,"3,09"
24,META,2:07:38,0:06:47,"3,05"
56,5K,0:14:54,0:14:54,"0,00"
56,10K,0:30:12,0:15:18,"3,04"
56,15K,0:45:27,0:15:14,"3,03"
56,20K,1:00:38,0:15:11,"3,02"
56,Half,1:03:59,0:03:22,"3,04"
56,25K,1:16:04,0:15:26,"3,05"
56,30K,1:31:16,0:15:13,"3,03"
56,35K,1:46:26,0:15:10,"3,02"
56,40K,2:01:06,0:14:39,"2,56"
56,META,2:07:38,0:06:32,"2,59"
40,5K,0:15:10,0:15:10,"0,00"
40,10K,0:30:14,0:15:05,"3,01"
40,15K,0:45:29,0:15:15,"3,03"
40,20K,1:00:39,0:15:09,"3,02"
40,Half,1:04:01,0:03:22,"3,04"
40,25K,1:16:05,0:15:26,"3,05"
40,30K,1:31:18,0:15:14,"3,03"
40,35K,1:46:28,0:15:10,"3,02"
40,40K,2:01:11,0:14:42,"2,56"
40,META,2:07:41,0:06:30,"2,58"
5,5K,0:14:29,0:14:29,"0,00"
5,10K,0:28:57,0:14:27,"2,53"
5,15K,0:43:19,0:14:22,"2,52"
5,20K,0:57:57,0:14:39,"2,56"
5,Half,1:01:15,0:03:17,"3,00"
5,25K,1:13:10,0:15:13,"3,03"
5,30K,1:28:29,0:15:18,"3,04"
5,35K,1:44:20,0:15:51,"3,10"
5,40K,2:00:30,0:16:10,"3,14"
5,META,2:07:44,0:07:14,"3,18"
35,5K,0:15:10,0:15:10,"0,00"
35,10K,0:30:15,0:15:06,"3,01"
35,15K,0:45:31,0:15:15,"3,03"
35,20K,1:00:40,0:15:09,"3,02"
35,Half,1:04:01,0:03:22,"3,04"
35,25K,1:16:05,0:15:25,"3,05"
35,30K,1:31:17,0:15:13,"3,03"
35,35K,1:46:27,0:15:10,"3,02"
35,40K,2:01:11,0:14:43,"2,57"
35,META,2:07:46,0:06:35,"3,00"
15,5K,0:14:30,0:14:30,"0,00"
15,10K,0:29:25,0:14:56,"2,59"
15,15K,0:44:35,0:15:10,"3,02"
15,20K,0:59:31,0:14:55,"2,59"
15,Half,1:02:52,0:03:21,"3,03"
15,25K,1:14:43,0:15:12,"3,02"
15,30K,1:29:46,0:15:03,"3,01"
15,35K,1:45:39,0:15:54,"3,11"
15,40K,2:01:17,0:15:38,"3,08"
15,META,2:08:20,0:07:03,"3,13"
36,5K,0:15:11,0:15:11,"0,00"
36,10K,0:30:14,0:15:04,"3,01"
36,15K,0:45:28,0:15:14,"3,03"
36,20K,1:00:39,0:15:11,"3,02"
36,Half,1:04:01,0:03:21,"3,03"
36,25K,1:16:05,0:15:25,"3,05"
36,30K,1:31:17,0:15:13,"3,03"
36,35K,1:46:28,0:15:11,"3,02"
36,40K,2:01:38,0:15:09,"3,02"
36,META,2:08:23,0:06:45,"3,05"
52,5K,0:15:09,0:15:09,"0,00"
52,10K,0:30:15,0:15:06,"3,01"
52,15K,0:45:29,0:15:14,"3,03"
52,20K,1:00:39,0:15:11,"3,02"
52,Half,1:04:01,0:03:21,"3,03"
52,25K,1:16:05,0:15:25,"3,05"
52,30K,1:31:19,0:15:14,"3,03"
52,35K,1:46:28,0:15:09,"3,02"
52,40K,2:01:38,0:15:11,"3,02"
52,META,2:08:35,0:06:56,"3,10"
70,5K,0:15:07,0:15:07,"0,00"
70,10K,0:30:12,0:15:06,"3,01"
70,15K,0:45:29,0:15:16,"3,03"
70,20K,1:00:38,0:15:09,"3,02"
70,Half,1:04:00,0:03:22,"3,04"
70,25K,1:16:04,0:15:27,"3,05"
70,30K,1:31:18,0:15:14,"3,03"
70,35K,1:46:27,0:15:08,"3,02"
70,40K,2:01:44,0:15:18,"3,04"
70,META,2:08:37,0:06:53,"3,08"
10,5K,0:14:30,0:14:30,"0,00"
10,10K,0:29:16,0:14:47,"2,57"
10,15K,0:44:28,0:15:12,"3,02"
10,20K,0:59:31,0:15:02,"3,00"
10,Half,1:02:52,0:03:21,"3,03"
10,25K,1:14:43,0:15:12,"3,02"
10,30K,1:30:21,0:15:38,"3,08"
10,35K,1:46:23,0:16:03,"3,13"
10,40K,2:02:02,0:15:38,"3,08"
10,META,2:08:39,0:06:37,"3,01"
57,5K,0:15:08,0:15:08,"0,00"
57,10K,0:30:16,0:15:07,"3,01"
57,15K,0:45:30,0:15:15,"3,03"
57,20K,1:00:40,0:15:10,"3,02"
57,Half,1:04:00,0:03:20,"3,02"
57,25K,1:16:05,0:15:24,"3,05"
57,30K,1:31:21,0:15:16,"3,03"
57,35K,1:46:53,0:15:32,"3,06"
57,40K,2:02:11,0:15:19,"3,04"
57,META,2:08:40,0:06:28,"2,57"
87,5K,0:15:07,0:15:07,"0,00"
87,10K,0:30:13,0:15:05,"3,01"
87,15K,0:45:26,0:15:13,"3,03"
87,20K,1:00:36,0:15:11,"3,02"
87,Half,1:03:58,0:03:22,"3,04"
87,25K,1:16:02,0:15:26,"3,05"
87,30K,1:31:16,0:15:14,"3,03"
87,35K,1:46:27,0:15:10,"3,02"
87,40K,2:01:59,0:15:32,"3,06"
87,META,2:08:40,0:06:41,"3,03"
53,5K,0:15:09,0:15:09,"0,00"
53,10K,0:30:15,0:15:06,"3,01"
53,15K,0:45:28,0:15:14,"3,03"
53,20K,1:00:39,0:15:11,"3,02"
53,Half,1:04:00,0:03:21,"3,03"
53,25K,1:16:05,0:15:25,"3,05"
53,30K,1:31:19,0:15:14,"3,03"
53,35K,1:46:29,0:15:10,"3,02"
53,40K,2:01:55,0:15:27,"3,05"
53,META,2:08:48,0:06:52,"3,08"
1,5K,0:14:29,0:14:29,"0,00"
1,10K,0:28:57,0:14:27,"2,53"
1,15K,0:43:03,0:14:07,"2,49"
1,20K,0:57:23,0:14:20,"2,52"
1,Half,1:00:35,0:03:11,"2,54"
1,25K,1:12:09,0:14:45,"2,57"
1,30K,1:27:24,0:15:15,"3,03"
1,35K,1:43:24,0:16:01,"3,12"
1,40K,2:00:22,0:16:57,"3,23"
1,META,2:08:58,0:08:36,"3,55"
75,5K,0:15:11,0:15:11,"0,00"
75,10K,0:30:16,0:15:05,"3,01"
75,15K,0:45:30,0:15:15,"3,03"
75,20K,1:00:41,0:15:11,"3,02"
75,Half,1:04:02,0:03:21,"3,03"
75,25K,1:16:07,0:15:25,"3,05"
75,30K,1:31:22,0:15:15,"3,03"
75,35K,1:46:55,0:15:33,"3,07"
75,40K,2:02:24,0:15:29,"3,06"
75,META,2:09:04,0:06:40,"3,02"
22,5K,0:14:27,0:14:27,"0,00"
22,10K,0:28:54,0:14:27,"2,53"
22,15K,0:43:04,0:14:11,"2,50"
22,20K,0:57:22,0:14:17,"2,51"
22,Half,1:00:33,0:03:11,"2,54"
22,25K,1:12:16,0:14:55,"2,59"
22,30K,1:27:45,0:15:29,"3,06"
22,35K,1:44:11,0:16:26,"3,17"
22,40K,2:01:12,0:17:01,"3,24"
22,META,2:09:23,0:08:09,"3,43"
72,5K,0:15:09,0:15:09,"0,00"
72,10K,0:30:15,0:15:06,"3,01"
72,15K,0:45:28,0:15:12,"3,02"
72,20K,1:00:40,0:15:13,"3,03"
72,Half,1:04:01,0:03:21,"3,03"
72,25K,1:16:05,0:15:24,"3,05"
72,30K,1:31:19,0:15:15,"3,03"
72,35K,1:46:53,0:15:33,"3,07"
72,40K,2:02:23,0:15:31,"3,06"
72,META,2:09:36,0:07:12,"3,17"
41,5K,0:15:10,0:15:10,"0,00"
41,10K,0:30:16,0:15:05,"3,01"
41,15K,0:45:30,0:15:15,"3,03"
41,20K,1:00:40,0:15:09,"3,02"
41,Half,1:04:02,0:03:22,"3,04"
41,25K,1:16:06,0:15:26,"3,05"
41,30K,1:31:21,0:15:16,"3,03"
41,35K,1:47:08,0:15:46,"3,09"
41,40K,2:03:09,0:16:02,"3,12"
41,META,2:10:01,0:06:51,"3,07"
128,5K,0:14:28,0:14:28,"0,00"
128,10K,0:30:05,0:15:36,"3,07"
128,15K,0:45:27,0:15:22,"3,04"
128,20K,1:00:38,0:15:11,"3,02"
128,Half,1:03:59,0:03:22,"3,04"
128,25K,1:16:03,0:15:26,"3,05"
128,30K,1:31:29,0:15:26,"3,05"
128,35K,1:47:49,0:16:19,"3,16"
128,40K,2:03:39,0:15:51,"3,10"
128,META,2:10:31,0:06:51,"3,07"
153,5K,0:15:08,0:15:08,"0,00"
153,10K,0:30:13,0:15:06,"3,01"
153,15K,0:45:30,0:15:17,"3,03"
153,20K,1:00:39,0:15:09,"3,02"
153,Half,1:04:01,0:03:21,"3,03"
153,25K,1:16:04,0:15:25,"3,05"
153,30K,1:31:18,0:15:14,"3,03"
153,35K,1:46:57,0:15:38,"3,08"
153,40K,2:03:15,0:16:18,"3,16"
153,META,2:10:35,0:07:20,"3,20"
30,5K,0:15:09,0:15:09,"0,00"
30,10K,0:30:13,0:15:04,"3,01"
30,15K,0:45:30,0:15:17,"3,03"
30,20K,1:00:39,0:15:09,"3,02"
30,Half,1:04:00,0:03:22,"3,04"
30,25K,1:16:04,0:15:26,"3,05"
30,30K,1:31:26,0:15:22,"3,04"
30,35K,1:47:35,0:16:08,"3,14"
30,40K,2:03:48,0:16:13,"3,15"
30,META,2:10:44,0:06:56,"3,10"
58,5K,0:15:08,0:15:08,"0,00"
58,10K,0:30:13,0:15:04,"3,01"
58,15K,0:45:27,0:15:14,"3,03"
58,20K,1:00:38,0:15:12,"3,02"
58,Half,1:04:00,0:03:22,"3,04"
58,25K,1:16:03,0:15:25,"3,05"
58,30K,1:31:17,0:15:13,"3,03"
58,35K,1:46:28,0:15:12,"3,02"
58,40K,2:02:40,0:16:11,"3,14"
58,META,2:10:57,0:08:17,"3,46"
88,5K,0:15:31,0:15:31,"0,00"
88,10K,0:31:13,0:15:41,"3,08"
88,15K,0:46:47,0:15:34,"3,07"
88,20K,1:02:16,0:15:30,"3,06"
88,Half,1:05:40,0:03:23,"3,05"
88,25K,1:17:55,0:15:38,"3,08"
88,30K,1:33:37,0:15:42,"3,08"
88,35K,1:49:33,0:15:56,"3,11"
88,40K,2:04:56,0:15:23,"3,05"
88,META,2:11:20,0:06:24,"2,55"
101,5K,0:15:40,0:15:40,"0,00"
101,10K,0:31:13,0:15:33,"3,07"
101,15K,0:46:47,0:15:35,"3,07"
101,20K,1:02:16,0:15:29,"3,06"
101,Half,1:05:40,0:03:23,"3,05"
101,25K,1:17:56,0:15:39,"3,08"
101,30K,1:33:37,0:15:42,"3,08"
101,35K,1:49:33,0:15:55,"3,11"
101,40K,2:04:57,0:15:25,"3,05"
101,META,2:11:45,0:06:46,"3,05"
65,5K,0:14:52,0:14:52,"0,00"
65,10K,0:29:39,0:14:47,"2,57"
65,15K,0:44:34,0:14:55,"2,59"
65,20K,0:59:30,0:14:56,"2,59"
65,Half,1:02:50,0:03:21,"3,03"
65,25K,1:14:52,0:15:22,"3,04"
65,30K,1:30:47,0:15:56,"3,11"
65,35K,1:47:09,0:16:21,"3,16"
65,40K,2:04:02,0:16:53,"3,23"
65,META,2:11:47,0:07:45,"3,32"
92,5K,0:15:40,0:15:40,"0,00"
92,10K,0:31:14,0:15:33,"3,07"
92,15K,0:46:48,0:15:34,"3,07"
